ID,Tytuł polski,Tytuł oryginalny,Rok produkcji,Ulubione,Ocena,Kraj produkcji,Gatunek,Data,OcenaImdb,originalTitle,startYear,genre_eng
1019,Lot nad kukułczym gniazdem,One Flew Over the Cuckoo's Nest,1975,1,9,USA,"Dramat, Psychologiczny",2010-6-1,4.5,One Flew Over the Cuckoo's Nest,1975,"drama, psychologiczny"
9063,Rambo: Pierwsza krew,First Blood,1982,0,9,USA,"Dramat, Akcja",2010-6-1,4.5,First Blood,1982,"drama, action"
1213,Indiana Jones i ostatnia krucjata,Indiana Jones and the Last Crusade,1989,0,5,USA,Przygodowy,2010-6-1,2.5,Indiana Jones and the Last Crusade,1989,przygodowy
36,Desperado,,1995,0,5,USA,"Akcja, Gangsterski",2010-6-1,2.5,,1995,"action, gangsterski"
401060,Grindhouse: Planet Terror,Planet Terror,2007,0,5,USA,"Horror, Akcja",2010-6-1,2.5,Planet Terror,2007,"horror, action"
8825,Powrót do przyszłości III,Back to the Future Part III,1990,0,6,USA,"Komedia, Przygodowy, Sci-Fi",2010-6-1,3.0,Back to the Future Part III,1990,"comedy, przygodowy, sci-fi"
8824,Powrót do przyszłości II,Back to the Future Part II,1989,0,6,USA,"Komedia, Przygodowy, Sci-Fi",2010-6-1,3.0,Back to the Future Part II,1989,"comedy, przygodowy, sci-fi"
8823,Powrót do przyszłości,Back to the Future,1985,0,6,USA,"Komedia, Przygodowy, Sci-Fi",2010-6-1,3.0,Back to the Future,1985,"comedy, przygodowy, sci-fi"
551,Skandalista Larry Flynt,The People vs. Larry Flynt,1996,0,8,USA,"Biograficzny, Dramat",2010-6-1,4.0,The People vs. Larry Flynt,1996,"biographic, drama"
105575,Kill Bill 2,Kill Bill: Vol. 2,2004,0,5,USA,"Thriller, Akcja",2010-6-1,2.5,Kill Bill: Vol. 2,2004,"thriller, action"
1024,Batman,,1989,0,8,"USA, Wielka Brytania","Akcja, Sci-Fi",2010-6-1,4.0,,1989,"action, sci-fi"
992,Terminator 2: Dzień sądu,Terminator 2: Judgment Day,1991,0,6,"Francja, USA","Akcja, Sci-Fi",2010-6-1,3.0,Terminator 2: Judgment Day,1991,"action, sci-fi"
11843,Wściekłe psy,Reservoir Dogs,1992,0,6,USA,"Thriller, Gangsterski",2010-6-1,3.0,Reservoir Dogs,1992,"thriller, gangsterski"
1502,Hannibal,,2001,0,5,"USA, Wielka Brytania",Thriller,2010-6-1,2.5,,2001,thriller
9191,Rocky 2,Rocky II,1979,0,8,USA,"Dramat, Sportowy",2010-6-1,4.0,Rocky II,1979,"drama, sportowy"
1087,Człowiek słoń,The Elephant Man,1980,0,9,USA,"Biograficzny, Dramat",2010-6-1,4.5,The Elephant Man,1980,"biographic, drama"
1237,Misery,,1990,0,7,USA,Thriller,2010-6-1,3.5,,1990,thriller
5185,"Doktor Strangelove, lub jak przestałem się martwić i pokochałem bombę",Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,1964,0,8,"USA, Wielka Brytania",Satyra,2010-6-1,4.0,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,1964,satyra
1100,Sens życia wg Monty Pythona,The Meaning of Life,1983,0,7,Wielka Brytania,Komedia,2010-6-1,3.5,The Meaning of Life,1983,comedy
193460,Beowulf,,2007,0,8,USA,"Animacja, Fantasy, Przygodowy",2010-6-1,4.0,,2007,"animacja, fantasy, przygodowy"
865,Niebiańska plaża,The Beach,2000,0,6,"USA, Wielka Brytania","Dramat, Przygodowy, Thriller",2010-6-1,3.0,The Beach,2000,"drama, przygodowy, thriller"
38601,Teksańska masakra piłą mechaniczną,The Texas Chainsaw Massacre,2003,0,1,USA,Horror,2010-6-1,0.5,The Texas Chainsaw Massacre,2003,horror
32049,Fanatyk,The Believer,2001,0,8,USA,Dramat,2010-6-1,4.0,The Believer,2001,drama
15,Blade - Wieczny łowca,Blade,1998,0,4,USA,"Horror, Akcja",2010-6-1,2.0,Blade,1998,"horror, action"
466637,Transporter 3,,2008,0,2,"Francja, USA, Wielka Brytania",Akcja,2010-6-1,1.0,,2008,action
630,Pan Tadeusz,,1999,0,3,"Francja, Polska","Dramat, Kostiumowy",2010-6-1,1.5,,1999,"drama, costume"
231549,Simpsonowie: Wersja kinowa,The Simpsons Movie,2007,1,8,USA,"Animacja, Komedia, Przygodowy",2010-6-1,4.0,The Simpsons Movie,2007,"animacja, comedy, przygodowy"
219806,John Rambo,Rambo,2008,0,7,"Niemcy, USA",Akcja,2010-6-1,3.5,Rambo,2008,action
777,Cube,,1997,1,9,Kanada,"Thriller, Sci-Fi",2010-6-1,4.5,,1997,"thriller, sci-fi"
5778,Gangi Nowego Jorku,Gangs of New York,2002,0,5,"USA, Włochy","Dramat, Kostiumowy, Gangsterski",2010-6-1,2.5,Gangs of New York,2002,"drama, costume, gangsterski"
298581,Wojna polsko-ruska,,2009,0,8,Polska,Dramat,2010-6-1,4.0,,2009,drama
8866,Predator,,1987,0,8,USA,"Akcja, Sci-Fi",2010-6-1,4.0,,1987,"action, sci-fi"
847,Blair Witch Project,The Blair Witch Project,1999,0,8,USA,"Horror, Dokumentalizowany",2010-6-1,4.0,The Blair Witch Project,1999,"horror, dokumentalizowany"
781,Dług,,1999,1,9,Polska,"Dramat, Psychologiczny",2010-6-1,4.5,,1999,"drama, psychologiczny"
1099,Żywot Briana,Life of Brian,1979,1,8,Wielka Brytania,Komedia,2010-6-1,4.0,Life of Brian,1979,comedy
169179,Underworld: Evolution,,2006,0,4,"Kanada, USA, Węgry","Horror, Akcja",2010-6-1,2.0,,2006,"horror, action"
9190,Rocky,,1976,1,9,USA,"Dramat, Sportowy",2010-6-1,4.5,,1976,"drama, sportowy"
32358,8 Mila,8 Mile,2002,0,7,"Niemcy, USA","Biograficzny, Dramat obyczajowy, Muzyczny",2010-6-1,3.5,8 Mile,2002,"biographic, dramat obyczajowy, muzyczny"
1096,Monty Python i Święty Graal,Monty Python and the Holy Grail,1975,1,10,Wielka Brytania,"Komedia, Kostiumowy, Przygodowy",2010-6-1,5.0,Monty Python and the Holy Grail,1975,"comedy, costume, przygodowy"
110751,King Kong,,2005,0,7,"Niemcy, Nowa Zelandia, USA","Fantasy, Melodramat, Przygodowy",2010-6-1,3.5,,2005,"fantasy, melodramat, przygodowy"
31741,Resident Evil,,2002,0,3,"Francja, Niemcy, USA, Wielka Brytania","Horror, Akcja",2010-6-1,1.5,,2002,"horror, action"
1045,Łowca jeleni,The Deer Hunter,1978,0,8,"USA, Wielka Brytania","Dramat, Wojenny",2010-6-1,4.0,The Deer Hunter,1978,"drama, war"
1319,Imię róży,Der Name der Rose,1986,1,9,"Francja, Włochy, RFN",Kryminał,2010-6-1,4.5,Der Name der Rose,1986,crime
772,Las Vegas Parano,Fear and Loathing in Las Vegas,1998,0,7,USA,"Dramat, Surrealistyczny, Komedia",2010-6-1,3.5,Fear and Loathing in Las Vegas,1998,"drama, surrealistyczny, comedy"
30808,Stalker,,1979,1,9,ZSRR,"Sci-Fi, Dramat obyczajowy",2010-6-1,4.5,,1979,"sci-fi, dramat obyczajowy"
3673,A.I. Sztuczna inteligencja,Artificial Intelligence: AI,2001,0,6,USA,"Dramat, Sci-Fi",2010-6-1,3.0,Artificial Intelligence: AI,2001,"drama, sci-fi"
11726,Dirty Dancing,,1987,1,9,USA,"Melodramat, Muzyczny",2010-6-1,4.5,,1987,"melodramat, muzyczny"
1222,Filadelfia,Philadelphia,1993,1,9,USA,Dramat,2010-6-1,4.5,Philadelphia,1993,drama
1270,Szklana pułapka,Die Hard,1988,0,8,USA,Sensacyjny,2010-6-1,4.0,Die Hard,1988,sensacyjny
95492,"Ja, robot","I, Robot",2004,0,4,"Niemcy, USA","Thriller, Sci-Fi",2010-6-1,2.0,"I, Robot",2004,"thriller, sci-fi"
995,Terminator,The Terminator,1984,0,9,"USA, Wielka Brytania","Akcja, Sci-Fi",2010-6-1,4.5,The Terminator,1984,"action, sci-fi"
180040,V jak Vendetta,V for Vendetta,2005,0,4,"Niemcy, USA, Wielka Brytania","Thriller, Sci-Fi",2010-6-1,2.0,V for Vendetta,2005,"thriller, sci-fi"
461432,Parnassus,The Imaginarium of Doctor Parnassus,2009,1,9,"Francja, Kanada, Wielka Brytania","Fantasy, Przygodowy",2010-6-1,4.5,The Imaginarium of Doctor Parnassus,2009,"fantasy, przygodowy"
1212,Park Jurajski,Jurassic Park,1993,0,8,USA,"Przygodowy, Sci-Fi",2010-6-1,4.0,Jurassic Park,1993,"przygodowy, sci-fi"
259289,To nie jest kraj dla starych ludzi,No Country for Old Men,2007,0,6,USA,"Dramat, Thriller",2010-6-1,3.0,No Country for Old Men,2007,"drama, thriller"
1092,Czas Apokalipsy,Apocalypse Now,1979,1,9,USA,"Dramat, Wojenny",2010-6-1,4.5,Apocalypse Now,1979,"drama, war"
10701,Inni,The Others,2001,0,8,"Francja, Hiszpania, USA, Włochy",Thriller,2010-6-1,4.0,The Others,2001,thriller
127272,Wyspa,The Island,2005,0,6,USA,"Akcja, Sci-Fi",2010-6-1,3.0,The Island,2005,"action, sci-fi"
34888,Pojutrze,The Day After Tomorrow,2004,0,2,USA,"Sci-Fi, Katastroficzny",2010-6-1,1.0,The Day After Tomorrow,2004,"sci-fi, disaster"
7585,Maska,The Mask,1994,0,8,USA,"Fantasy, Komedia",2010-6-1,4.0,The Mask,1994,"fantasy, comedy"
38233,Pasja,The Passion of the Christ,2004,0,5,USA,"Dramat, Biblijny",2010-6-1,2.5,The Passion of the Christ,2004,"drama, biblijny"
10682,Dziewiąte wrota,The Ninth Gate,1999,0,6,"Francja, Hiszpania, USA","Dramat, Horror, Kryminał",2010-6-1,3.0,The Ninth Gate,1999,"drama, horror, crime"
7738,Raport mniejszości,Minority Report,2002,0,6,USA,"Thriller, Sci-Fi",2010-6-1,3.0,Minority Report,2002,"thriller, sci-fi"
30630,Mulholland Drive,Mulholland Dr.,2001,0,8,"Francja, USA","Dramat, Thriller",2010-6-1,4.0,Mulholland Dr.,2001,"drama, thriller"
104541,Charlie i fabryka czekolady,Charlie and the Chocolate Factory,2005,0,8,"USA, Wielka Brytania","Familijny, Fantasy",2010-6-1,4.0,Charlie and the Chocolate Factory,2005,"familijny, fantasy"
1458,2001: Odyseja kosmiczna,2001: A Space Odyssey,1968,0,10,"USA, Wielka Brytania",Sci-Fi,2010-6-1,5.0,2001: A Space Odyssey,1968,sci-fi
219933,Grindhouse: Death Proof,Death Proof,2007,0,5,USA,"Thriller, Akcja",2010-6-1,2.5,Death Proof,2007,"thriller, action"
137747,Bękarty wojny,Inglourious Basterds,2009,0,5,"Niemcy, USA",Wojenny,2010-6-1,2.5,Inglourious Basterds,2009,war
5347,Ed Wood,,1994,0,9,USA,"Biograficzny, Dramat, Komedia",2010-6-1,4.5,,1994,"biographic, drama, comedy"
862,Zielona mila,The Green Mile,1999,0,7,USA,Dramat,2010-6-1,3.5,The Green Mile,1999,drama
1275,Mechaniczna pomarańcza,A Clockwork Orange,1971,1,9,"USA, Wielka Brytania","Dramat, Sci-Fi",2010-6-1,4.5,A Clockwork Orange,1971,"drama, sci-fi"
32375,Equilibrium,,2002,1,8,USA,"Thriller, Sci-Fi",2010-6-1,4.0,,2002,"thriller, sci-fi"
127025,Wojna światów,War of the Worlds,2005,0,3,USA,"Dramat, Sci-Fi",2010-6-1,1.5,War of the Worlds,2005,"drama, sci-fi"
98823,Złe wychowanie,La Mala educación,2004,0,7,Hiszpania,"Dramat, Thriller",2010-6-1,3.5,La Mala educación,2004,"drama, thriller"
758,Wszystko o mojej matce,Todo sobre mi madre,1999,1,8,"Francja, Hiszpania",Dramat,2010-6-1,4.0,Todo sobre mi madre,1999,drama
118497,Gnijąca panna młoda,Corpse Bride,2005,1,8,"USA, Wielka Brytania","Animacja, Czarna komedia",2010-6-1,4.0,Corpse Bride,2005,"animacja, czarna komedia"
144,Piąty element,The Fifth Element,1997,0,7,Francja,"Akcja, Sci-Fi",2010-6-1,3.5,The Fifth Element,1997,"action, sci-fi"
433913,2012,,2009,0,2,"Kanada, USA","Sci-Fi, Katastroficzny",2010-6-1,1.0,,2009,"sci-fi, disaster"
980,"Obcy - 8. pasażer ""Nostromo""",Alien,1979,1,10,"USA, Wielka Brytania","Horror, Sci-Fi",2010-6-1,5.0,Alien,1979,"horror, sci-fi"
1210,12 małp,Twelve Monkeys,1995,1,9,USA,"Dramat, Sci-Fi",2010-6-1,4.5,Twelve Monkeys,1995,"drama, sci-fi"
464478,Dystrykt 9,District 9,2009,1,8,"Kanada, Nowa Zelandia, RPA, USA","Dramat, Sci-Fi",2010-6-1,4.0,District 9,2009,"drama, sci-fi"
9,Armageddon,,1998,0,3,USA,Katastroficzny,2010-6-1,1.5,,1998,disaster
4833,Człowiek z blizną,Scarface,1983,1,8,USA,"Dramat, Gangsterski",2010-6-1,4.0,Scarface,1983,"drama, gangsterski"
5158,Donnie Darko,,2001,1,9,USA,Dramat,2010-6-1,4.5,,2001,drama
30633,Więzień nienawiści,American History X,1998,1,8,USA,Dramat,2010-6-1,4.0,American History X,1998,drama
116327,Tajemnica Brokeback Mountain,Brokeback Mountain,2005,1,8,"Kanada, USA",Melodramat,2010-6-1,4.0,Brokeback Mountain,2005,melodramat
203657,Iluzjonista,The Illusionist,2006,1,8,"Czechy, USA","Fantasy, Kostiumowy",2010-6-1,4.0,The Illusionist,2006,"fantasy, costume"
191945,Sweeney Todd: Demoniczny golibroda z Fleet Street,Sweeney Todd: The Demon Barber of Fleet Street,2007,1,8,"USA, Wielka Brytania","Musical, Thriller",2010-6-1,4.0,Sweeney Todd: The Demon Barber of Fleet Street,2007,"musical, thriller"
844,Jeździec bez głowy,Sleepy Hollow,1999,0,8,"Niemcy, USA",Horror,2010-6-1,4.0,Sleepy Hollow,1999,horror
121413,Piła,Saw,2004,0,5,"Australia, USA",Horror,2010-6-1,2.5,Saw,2004,horror
124119,Hooligans,,2005,0,7,"USA, Wielka Brytania",Dramat,2010-6-1,3.5,,2005,drama
32014,Epoka lodowcowa,Ice Age,2002,0,6,USA,"Animacja, Komedia, Przygodowy",2010-6-1,3.0,Ice Age,2002,"animacja, comedy, przygodowy"
37889,Bruce Wszechmogący,Bruce Almighty,2003,0,6,USA,"Fantasy, Komedia",2010-6-1,3.0,Bruce Almighty,2003,"fantasy, comedy"
1020,Lśnienie,The Shining,1980,1,9,"USA, Wielka Brytania",Horror,2010-6-1,4.5,The Shining,1980,horror
459974,Siedem dusz,Seven Pounds,2008,0,6,USA,Dramat,2010-6-1,3.0,Seven Pounds,2008,drama
487211,Kac Vegas,The Hangover,2009,0,5,"Niemcy, USA",Komedia,2010-6-1,2.5,The Hangover,2009,comedy
33200,Kill Bill,Kill Bill: Vol. 1,2003,0,7,USA,"Thriller, Akcja",2010-6-1,3.5,Kill Bill: Vol. 1,2003,"thriller, action"
6878,Król Lew,The Lion King,1994,1,10,USA,"Animacja, Familijny",2010-6-1,5.0,The Lion King,1994,"animacja, familijny"
124613,Kod da Vinci,The Da Vinci Code,2006,0,5,"Francja, USA, Wielka Brytania, Malta",Thriller,2010-6-1,2.5,The Da Vinci Code,2006,thriller
189,Truman Show,The Truman Show,1998,1,9,USA,"Dramat, Komedia, Sci-Fi",2010-6-1,4.5,The Truman Show,1998,"drama, comedy, sci-fi"
2,Adwokat diabła,The Devil's Advocate,1997,1,8,"Niemcy, USA",Thriller,2010-6-1,4.0,The Devil's Advocate,1997,thriller
1002,Wywiad z wampirem,Interview with the Vampire: The Vampire Chronicles,1994,1,9,USA,"Dramat, Horror",2010-6-1,4.5,Interview with the Vampire: The Vampire Chronicles,1994,"drama, horror"
217801,Jestem legendą,I Am Legend,2007,0,4,"Australia, USA","Horror, Sci-Fi",2010-6-1,2.0,I Am Legend,2007,"horror, sci-fi"
112584,Sin City - Miasto grzechu,Sin City,2005,1,8,USA,Kryminał,2010-6-1,4.0,Sin City,2005,crime
1163,Seksmisja,,1983,1,9,Polska,"Komedia, Sci-Fi",2010-6-1,4.5,,1983,"comedy, sci-fi"
9182,Rob Roy,,1995,1,9,"USA, Wielka Brytania","Biograficzny, Romans, Dramat historyczny",2010-6-1,4.5,,1995,"biographic, romance, dramat historyczny"
5355,Edward Nożycoręki,Edward Scissorhands,1990,1,9,USA,"Dramat, Fantasy",2010-6-1,4.5,Edward Scissorhands,1990,"drama, fantasy"
1052,Braveheart - Waleczne Serce,Braveheart,1995,0,4,USA,Dramat historyczny,2010-6-1,2.0,Braveheart,1995,dramat historyczny
845,Pi,,1998,1,9,USA,"Dramat, Thriller",2010-6-1,4.5,,1998,"drama, thriller"
836,American Beauty,,1999,1,9,USA,"Dramat, Komedia",2010-6-1,4.5,,1999,"drama, comedy"
1047,Milczenie owiec,The Silence of the Lambs,1991,0,8,USA,Thriller,2010-6-1,4.0,The Silence of the Lambs,1991,thriller
702,Siedem,Se7en,1995,0,8,USA,"Kryminał, Thriller",2010-6-1,4.0,Se7en,1995,"crime, thriller"
40252,Efekt motyla,The Butterfly Effect,2004,0,7,"Kanada, USA","Thriller, Sci-Fi",2010-6-1,3.5,The Butterfly Effect,2004,"thriller, sci-fi"
837,Podziemny krąg,Fight Club,1999,0,7,"Niemcy, USA","Thriller, Psychologiczny",2010-6-1,3.5,Fight Club,1999,"thriller, psychologiczny"
9683,Spartakus,Spartacus,1960,0,8,USA,"Biograficzny, Dramat historyczny",2010-6-1,4.0,Spartacus,1960,"biographic, dramat historyczny"
936,Gladiator,,2000,0,3,"USA, Wielka Brytania",Dramat historyczny,2010-6-1,1.5,,2000,dramat historyczny
1039,Pulp Fiction,,1994,1,9,USA,Gangsterski,2010-6-1,4.5,,1994,gangsterski
299113,Avatar,,2009,0,7,"USA, Wielka Brytania",Sci-Fi,2010-6-1,3.5,,2009,sci-fi
734,Łowca androidów,Blade Runner,1982,1,9,"Hongkong, USA, Wielka Brytania","Thriller, Sci-Fi",2010-6-1,4.5,Blade Runner,1982,"thriller, sci-fi"
1305,Nieśmiertelny,Highlander,1986,1,10,"USA, Wielka Brytania",Fantasy,2010-6-1,5.0,Highlander,1986,fantasy
480036,"Co nas kręci, co nas podnieca",Whatever Works,2009,0,8,"Francja, USA",Komedia obycz.,2010-6-1,4.0,Whatever Works,2009,komedia obycz.
7540,Manhattan,,1979,1,9,USA,Komedia obycz.,2010-6-1,4.5,,1979,komedia obycz.
4041,Bananowy czubek,Bananas,1971,0,8,USA,Komedia,2010-6-1,4.0,Bananas,1971,comedy
119885,Film o pszczołach,Bee Movie,2007,0,6,USA,"Animacja, Komedia",2010-6-1,3.0,Bee Movie,2007,"animacja, comedy"
1048,Skazani na Shawshank,The Shawshank Redemption,1994,0,6,USA,Dramat,2010-6-1,3.0,The Shawshank Redemption,1994,drama
271498,Piła III,Saw III,2006,0,1,"Kanada, USA",Horror,,0.5,Saw III,2006,horror
